Điểm đi	Điểm đến	Số chỗ	Giá (VNĐ)
an giang	hà nội	40.0	900000.0
vũng tàu	hà nội	40.0	800000.0
vũng tàu	hà nội	42.0	700000.0
vũng tàu	hà nội	40.0	850000.0
bắc giang	hà nội	28.0	50000.0
bắc giang	hà nội	9.0	80000.0
bắc giang	hà nội	30.0	42000.0
bắc giang	hà nội	39.0	1400000.0
bắc kạn	hà nội	28.0	85000.0
bắc kạn	hà nội	33.0	110000.0
bắc kạn	hà nội	9.0	240000.0
bắc kạn	hà nội	16.0	250000.0
bắc kạn	hà nội	16.0	120000.0
bắc kạn	hà nội	30.0	100000.0
bắc kạn	hà nội	35.0	90000.0
bắc ninh	hà nội	46.0	220000.0
bắc ninh	hà nội	47.0	40000.0
bắc ninh	hà nội	39.0	140000.0
bắc ninh	hà nội	19.0	60000.0
bắc ninh	hà nội	19.0	50000.0
bình thuận	hà nội	39.0	720000.0
bình định	hà nội	39.0	520000.0
cà mau	hà nội	40.0	900000.0
cần thơ	hà nội	40.0	900000.0
cần thơ	hà nội	38.0	770000.0
cần thơ	hà nội	39.0	900000.0
cao bằng	hà nội	40.0	200000.0
cao bằng	hà nội	28.0	160000.0
cao bằng	hà nội	28.0	170000.0
cao bằng	hà nội	30.0	170000.0
gia lai	hà nội	40.0	700000.0
gia lai	hà nội	45.0	350000.0
gia lai	hà nội	40.0	600000.0
gia lai	hà nội	41.0	580000.0
hà giang	hà nội	40.0	190000.0
hà giang	hà nội	45.0	150000.0
hà giang	hà nội	45.0	180000.0
hà giang	hà nội	44.0	200000.0
hà giang	hà nội	44.0	180000.0
hà giang	hà nội	40.0	240000.0
hà giang	hà nội	46.0	200000.0
hà nam	hà nội	28.0	55000.0
hà nam	hà nội	28.0	50000.0
hà nam	hà nội	35.0	60000.0
hà nam	hà nội	45.0	50000.0
hà nam	hà nội	44.0	80000.0
hà nam	hà nội	19.0	80000.0
hà nam	hà nội	19.0	60000.0
hà nam	hà nội	7.0	80000.0
hà tĩnh	hà nội	46.0	180000.0
hà tĩnh	hà nội	41.0	350000.0
hà tĩnh	hà nội	41.0	250000.0
hà tĩnh	hà nội	40.0	180000.0
hà tĩnh	hà nội	40.0	200000.0
hà tĩnh	hà nội	46.0	200000.0
hải dương	hà nội	47.0	50000.0
hải dương	hà nội	45.0	27000.0
hải dương	hà nội	30.0	55000.0
hải dương	hà nội	45.0	50000.0
hải dương	hà nội	19.0	80000.0
hải dương	hà nội	19.0	60000.0
hải phòng	hà nội	34.0	240000.0
hải phòng	hà nội	29.0	300000.0
hải phòng	hà nội	41.0	280000.0
hải phòng	hà nội	34.0	400000.0
hải phòng	hà nội	45.0	90000.0
hòa bình	hà nội	28.0	100000.0
hòa bình	hà nội	28.0	80000.0
hòa bình	hà nội	28.0	60000.0
hòa bình	hà nội	45.0	45000.0
hòa bình	hà nội	29.0	100000.0
hòa bình	hà nội	30.0	45000.0
hòa bình	hà nội	46.0	120000.0
hòa bình	hà nội	46.0	100000.0
hòa bình	hà nội	29.0	70000.0
hòa bình	hà nội	29.0	48000.0
hòa bình	hà nội	28.0	50000.0
hòa bình	hà nội	30.0	80000.0
hòa bình	hà nội	30.0	70000.0
hòa bình	hà nội	18.0	200000.0
hòa bình	hà nội	28.0	75000.0
hòa bình	hà nội	28.0	70000.0
huế	hà nội	40.0	250000.0
huế	hà nội	41.0	250000.0
huế	hà nội	41.0	350000.0
huế	hà nội	40.0	365000.0
huế	hà nội	42.0	280000.0
huế	hà nội	38.0	250000.0
hưng yên	hà nội	45.0	50000.0
hưng yên	hà nội	30.0	34000.0
khánh hòa	hà nội	39.0	620000.0
kon tum	hà nội	40.0	440000.0
lai châu	hà nội	40.0	300000.0
lai châu	hà nội	40.0	250000.0
lai châu	hà nội	40.0	350000.0
lai châu	hà nội	28.0	180000.0
lai châu	hà nội	44.0	280000.0
lai châu	hà nội	44.0	420000.0
lai châu	hà nội	44.0	350000.0
lai châu	hà nội	28.0	200000.0
lai châu	hà nội	41.0	280000.0
lai châu	hà nội	40.0	260000.0
lai châu	hà nội	41.0	250000.0
lai châu	hà nội	41.0	260000.0
lai châu	hà nội	45.0	200000.0
lâm đồng	hà nội	44.0	550000.0
lâm đồng	hà nội	44.0	500000.0
lâm đồng	hà nội	40.0	350000.0
lâm đồng	hà nội	40.0	700000.0
lâm đồng	hà nội	46.0	650000.0
lâm đồng	hà nội	46.0	600000.0
lâm đồng	hà nội	40.0	600000.0
lạng sơn	hà nội	28.0	100000.0
lạng sơn	hà nội	28.0	90000.0
lạng sơn	hà nội	16.0	120000.0
lạng sơn	hà nội	16.0	110000.0
lạng sơn	hà nội	16.0	130000.0
lào cai	hà nội	41.0	220000.0
lào cai	hà nội	41.0	210000.0
lào cai	hà nội	41.0	200000.0
lào cai	hà nội	41.0	180000.0
lào cai	hà nội	40.0	230000.0
lào cai	hà nội	9.0	400000.0
lào cai	hà nội	40.0	350000.0
lào cai	hà nội	9.0	430000.0
lào cai	hà nội	46.0	250000.0
lào cai	hà nội	46.0	230000.0
lào cai	hà nội	46.0	180000.0
long an	hà nội	39.0	840000.0
nam định	hà nội	40.0	70000.0
nam định	hà nội	30.0	70000.0
nam định	hà nội	45.0	60000.0
nam định	hà nội	7.0	160000.0
nam định	hà nội	45.0	70000.0
nam định	hà nội	28.0	70000.0
ninh bình	hà nội	30.0	80000.0
ninh bình	hà nội	30.0	70000.0
ninh bình	hà nội	45.0	70000.0
ninh bình	hà nội	45.0	80000.0
ninh bình	hà nội	41.0	350000.0
ninh bình	hà nội	41.0	250000.0
ninh bình	hà nội	28.0	70000.0
ninh bình	hà nội	28.0	80000.0
ninh bình	hà nội	30.0	125000.0
ninh thuận	hà nội	39.0	680000.0
phú thọ	hà nội	46.0	100000.0
phú thọ	hà nội	46.0	130000.0
phú thọ	hà nội	44.0	120000.0
phú thọ	hà nội	44.0	100000.0
phú thọ	hà nội	44.0	80000.0
quảng bình	hà nội	44.0	200000.0
quảng bình	hà nội	41.0	350000.0
quảng bình	hà nội	41.0	250000.0
quảng bình	hà nội	40.0	200000.0
quảng bình	hà nội	40.0	220000.0
quảng bình	hà nội	30.0	200000.0
quảng bình	hà nội	45.0	230000.0
quảng bình	hà nội	39.0	270000.0
quảng bình	hà nội	38.0	200000.0
quảng nam	hà nội	40.0	380000.0
quảng nam	hà nội	41.0	350000.0
quảng nam	hà nội	39.0	410000.0
quảng nam	hà nội	40.0	320000.0
quảng ngãi	hà nội	40.0	320000.0
quảng ngãi	hà nội	39.0	430000.0
quảng ninh	hà nội	28.0	120000.0
quảng ninh	hà nội	45.0	80000.0
quảng ninh	hà nội	28.0	100000.0
quảng ninh	hà nội	40.0	200000.0
quảng ninh	hà nội	9.0	180000.0
quảng ninh	hà nội	29.0	150000.0
quảng ninh	hà nội	9.0	250000.0
quảng ninh	hà nội	44.0	180000.0
quảng ninh	hà nội	44.0	170000.0
quảng ninh	hà nội	44.0	150000.0
quảng ninh	hà nội	44.0	200000.0
quảng trị	hà nội	40.0	250000.0
quảng trị	hà nội	39.0	300000.0
quảng trị	hà nội	40.0	230000.0
sài gòn	hà nội	40.0	950000.0
sài gòn	hà nội	40.0	800000.0
sài gòn	hà nội	39.0	830000.0
sài gòn	hà nội	40.0	900000.0
sài gòn	hà nội	40.0	775000.0
sài gòn	hà nội	45.0	700000.0
sài gòn	hà nội	40.0	890000.0
sài gòn	hà nội	40.0	850000.0
sài gòn	hà nội	40.0	650000.0
sài gòn	hà nội	45.0	760000.0
sơn la	hà nội	40.0	210000.0
sơn la	hà nội	40.0	220000.0
sơn la	hà nội	40.0	250000.0
sơn la	hà nội	29.0	270000.0
sơn la	hà nội	16.0	170000.0
sơn la	hà nội	29.0	220000.0
sơn la	hà nội	29.0	180000.0
sơn la	hà nội	16.0	150000.0
sơn la	hà nội	29.0	150000.0
sơn la	hà nội	29.0	120000.0
sơn la	hà nội	40.0	180000.0
sơn la	hà nội	40.0	150000.0
sơn la	hà nội	40.0	200000.0
sơn la	hà nội	28.0	160000.0
thái bình	hà nội	28.0	75000.0
thái bình	hà nội	47.0	80000.0
thái bình	hà nội	28.0	80000.0
thái bình	hà nội	35.0	70000.0
thái bình	hà nội	30.0	100000.0
thái bình	hà nội	28.0	70000.0
thái bình	hà nội	40.0	80000.0
thái bình	hà nội	16.0	85000.0
thái bình	hà nội	16.0	70000.0
thái nguyên	hà nội	46.0	220000.0
thái nguyên	hà nội	35.0	60000.0
thái nguyên	hà nội	9.0	120000.0
thái nguyên	hà nội	45.0	60000.0
thái nguyên	hà nội	39.0	140000.0
thái nguyên	hà nội	28.0	60000.0
thanh hóa	hà nội	46.0	130000.0
thanh hóa	hà nội	40.0	100000.0
thanh hóa	hà nội	28.0	100000.0
thanh hóa	hà nội	40.0	120000.0
thanh hóa	hà nội	41.0	350000.0
thanh hóa	hà nội	41.0	250000.0
thanh hóa	hà nội	28.0	90000.0
thanh hóa	hà nội	46.0	100000.0
tiền giang	hà nội	39.0	840000.0
phú yên	hà nội	39.0	590000.0
tuyên quang	hà nội	45.0	90000.0
tuyên quang	hà nội	45.0	80000.0
tuyên quang	hà nội	35.0	90000.0
tuyên quang	hà nội	35.0	80000.0
tuyên quang	hà nội	30.0	70000.0
tuyên quang	hà nội	30.0	90000.0
tuyên quang	hà nội	28.0	70000.0
tuyên quang	hà nội	30.0	80000.0
tuyên quang	hà nội	41.0	100000.0
tuyên quang	hà nội	44.0	170000.0
tuyên quang	hà nội	44.0	150000.0
vĩnh long	hà nội	39.0	870000.0
nghệ an	hà nội	40.0	200000.0
nghệ an	hà nội	46.0	130000.0
nghệ an	hà nội	46.0	180000.0
nghệ an	hà nội	40.0	180000.0
nghệ an	hà nội	40.0	150000.0
nghệ an	hà nội	46.0	170000.0
nghệ an	hà nội	46.0	150000.0
nghệ an	hà nội	46.0	120000.0
vĩnh phúc	hà nội	28.0	50000.0
vĩnh phúc	hà nội	44.0	80000.0
vĩnh phúc	hà nội	44.0	50000.0
vĩnh phúc	hà nội	40.0	100000.0
vĩnh phúc	hà nội	45.0	60000.0
vĩnh phúc	hà nội	28.0	70000.0
vĩnh phúc	hà nội	30.0	40000.0
vĩnh phúc	hà nội	7.0	70000.0
vĩnh phúc	hà nội	7.0	120000.0
vĩnh phúc	hà nội	7.0	80000.0
vĩnh phúc	hà nội	7.0	100000.0
vĩnh phúc	hà nội	28.0	45000.0
yên bái	hà nội	30.0	140000.0
yên bái	hà nội	40.0	150000.0
yên bái	hà nội	30.0	120000.0
yên bái	hà nội	41.0	150000.0
yên bái	hà nội	41.0	170000.0
yên bái	hà nội	46.0	150000.0
yên bái	hà nội	46.0	180000.0
yên bái	hà nội	46.0	120000.0
yên bái	hà nội	35.0	120000.0
yên bái	hà nội	45.0	120000.0
yên bái	hà nội	44.0	150000.0
đà nẵng	hà nội	41.0	350000.0
đà nẵng	hà nội	40.0	365000.0
đà nẵng	hà nội	39.0	400000.0
đà nẵng	hà nội	40.0	350000.0
đà nẵng	hà nội	40.0	320000.0
đà nẵng	hà nội	40.0	360000.0
đà nẵng	hà nội	40.0	380000.0
đà nẵng	hà nội	40.0	310000.0
đắk lắk	hà nội	40.0	700000.0
đắk lắk	hà nội	40.0	650000.0
đắk nông	hà nội	40.0	750000.0
điện biên	hà nội	40.0	300000.0
điện biên	hà nội	40.0	325000.0
điện biên	hà nội	40.0	350000.0
điện biên	hà nội	40.0	360000.0
đồng nai	hà nội	38.0	620000.0
đồng nai	hà nội	39.0	750000.0
an giang	khánh hòa	45.0	300000.0
an giang	khánh hòa	45.0	320000.0
an giang	khánh hòa	45.0	290000.0
an giang	khánh hòa	45.0	280000.0
bắc giang	khánh hòa	39.0	690000.0
bạc liêu	khánh hòa	45.0	320000.0
bắc ninh	khánh hòa	39.0	690000.0
bến tre	khánh hòa	40.0	250000.0
bến tre	khánh hòa	45.0	250000.0
bình dương	khánh hòa	43.0	200000.0
bình thuận	khánh hòa	43.0	200000.0
bình thuận	khánh hòa	41.0	130000.0
bình thuận	khánh hòa	39.0	170000.0
bình thuận	khánh hòa	45.0	150000.0
bình thuận	khánh hòa	30.0	110000.0
bình thuận	khánh hòa	16.0	110000.0
bình thuận	khánh hòa	30.0	150000.0
bình thuận	khánh hòa	39.0	109000.0
bình định	khánh hòa	39.0	190000.0
bình định	khánh hòa	45.0	150000.0
bình định	khánh hòa	40.0	250000.0
bình định	khánh hòa	40.0	110000.0
cà mau	khánh hòa	45.0	360000.0
cần thơ	khánh hòa	46.0	240000.0
cần thơ	khánh hòa	39.0	380000.0
cần thơ	khánh hòa	45.0	260000.0
gia lai	khánh hòa	40.0	180000.0
gia lai	khánh hòa	45.0	185000.0
hà nội	khánh hòa	39.0	620000.0
hà tĩnh	khánh hòa	39.0	520000.0
hải dương	khánh hòa	39.0	660000.0
hải dương	khánh hòa	46.0	550000.0
hải phòng	khánh hòa	39.0	660000.0
hậu giang	khánh hòa	45.0	280000.0
hòa bình	khánh hòa	46.0	550000.0
huế	khánh hòa	39.0	400000.0
huế	khánh hòa	43.0	280000.0
huế	khánh hòa	40.0	250000.0
huế	khánh hòa	45.0	260000.0
huế	khánh hòa	40.0	300000.0
hưng yên	khánh hòa	39.0	660000.0
kiên giang	khánh hòa	45.0	330000.0
kiên giang	khánh hòa	45.0	290000.0
kon tum	khánh hòa	28.0	170000.0
kon tum	khánh hòa	45.0	230000.0
kon tum	khánh hòa	40.0	190000.0
lâm đồng	khánh hòa	28.0	120000.0
lâm đồng	khánh hòa	16.0	90000.0
lâm đồng	khánh hòa	7.0	150000.0
lâm đồng	khánh hòa	30.0	120000.0
lâm đồng	khánh hòa	46.0	200000.0
lâm đồng	khánh hòa	29.0	120000.0
lâm đồng	khánh hòa	30.0	150000.0
long an	khánh hòa	39.0	320000.0
long an	khánh hòa	45.0	220000.0
nam định	khánh hòa	39.0	640000.0
nghệ an	khánh hòa	39.0	530000.0
ninh bình	khánh hòa	39.0	600000.0
ninh thuận	khánh hòa	16.0	60000.0
ninh thuận	khánh hòa	39.0	140000.0
phú yên	khánh hòa	39.0	170000.0
phú yên	khánh hòa	40.0	250000.0
phú yên	khánh hòa	40.0	70000.0
quảng bình	khánh hòa	39.0	480000.0
quảng nam	khánh hòa	39.0	300000.0
quảng nam	khánh hòa	45.0	200000.0
quảng nam	khánh hòa	40.0	200000.0
quảng nam	khánh hòa	40.0	220000.0
quảng nam	khánh hòa	39.0	349000.0
quảng nam	khánh hòa	39.0	249000.0
quảng ngãi	khánh hòa	46.0	200000.0
quảng ngãi	khánh hòa	39.0	250000.0
quảng ngãi	khánh hòa	45.0	200000.0
quảng ngãi	khánh hòa	44.0	180000.0
quảng ninh	khánh hòa	39.0	790000.0
quảng ninh	khánh hòa	39.0	760000.0
quảng trị	khánh hòa	39.0	440000.0
sài gòn	khánh hòa	46.0	170000.0
sài gòn	khánh hòa	40.0	200000.0
sài gòn	khánh hòa	40.0	220000.0
sài gòn	khánh hòa	40.0	210000.0
sài gòn	khánh hòa	40.0	170000.0
sài gòn	khánh hòa	41.0	180000.0
sài gòn	khánh hòa	41.0	170000.0
sài gòn	khánh hòa	39.0	200000.0
sài gòn	khánh hòa	43.0	200000.0
sài gòn	khánh hòa	45.0	250000.0
sài gòn	khánh hòa	45.0	200000.0
sài gòn	khánh hòa	45.0	185000.0
sài gòn	khánh hòa	45.0	190000.0
sài gòn	khánh hòa	45.0	210000.0
sài gòn	khánh hòa	45.0	220000.0
sài gòn	khánh hòa	40.0	190000.0
sài gòn	khánh hòa	41.0	185000.0
sài gòn	khánh hòa	41.0	205000.0
sài gòn	khánh hòa	41.0	220000.0
sài gòn	khánh hòa	39.0	189000.0
sài gòn	khánh hòa	42.0	190000.0
sóc trăng	khánh hòa	45.0	300000.0
tây ninh	khánh hòa	45.0	260000.0
thái bình	khánh hòa	39.0	640000.0
thái bình	khánh hòa	39.0	540000.0
thái nguyên	khánh hòa	39.0	660000.0
thanh hóa	khánh hòa	39.0	580000.0
tiền giang	khánh hòa	39.0	320000.0
tiền giang	khánh hòa	45.0	250000.0
trà vinh	khánh hòa	45.0	320000.0
trà vinh	khánh hòa	45.0	300000.0
vĩnh long	khánh hòa	39.0	380000.0
vĩnh long	khánh hòa	45.0	250000.0
vũng tàu	khánh hòa	40.0	250000.0
vũng tàu	khánh hòa	39.0	200000.0
vũng tàu	khánh hòa	42.0	220000.0
vũng tàu	khánh hòa	40.0	210000.0
vũng tàu	khánh hòa	44.0	180000.0
đà nẵng	khánh hòa	46.0	330000.0
đà nẵng	khánh hòa	43.0	200000.0
đà nẵng	khánh hòa	46.0	220000.0
đà nẵng	khánh hòa	39.0	330000.0
đà nẵng	khánh hòa	45.0	220000.0
đà nẵng	khánh hòa	45.0	240000.0
đà nẵng	khánh hòa	40.0	230000.0
đà nẵng	khánh hòa	40.0	260000.0
đà nẵng	khánh hòa	41.0	235000.0
đà nẵng	khánh hòa	41.0	225000.0
đắk lắk	khánh hòa	45.0	150000.0
đắk lắk	khánh hòa	9.0	200000.0
đắk nông	khánh hòa	45.0	150000.0
đồng nai	khánh hòa	39.0	200000.0
đồng nai	khánh hòa	43.0	180000.0
đồng nai	khánh hòa	45.0	130000.0
đồng nai	khánh hòa	45.0	185000.0
đồng tháp	khánh hòa	45.0	280000.0
đồng tháp	khánh hòa	45.0	290000.0
bắc giang	đà nẵng	39.0	450000.0
bắc ninh	đà nẵng	39.0	450000.0
bình dương	đà nẵng	43.0	320000.0
bình phước	đà nẵng	45.0	450000.0
bình phước	đà nẵng	46.0	350000.0
bình thuận	đà nẵng	43.0	350000.0
bình thuận	đà nẵng	39.0	410000.0
bình định	đà nẵng	39.0	220000.0
bình định	đà nẵng	40.0	105000.0
bình định	đà nẵng	40.0	200000.0
bình định	đà nẵng	45.0	150000.0
bình định	đà nẵng	44.0	180000.0
bình định	đà nẵng	44.0	170000.0
bình định	đà nẵng	44.0	160000.0
bình định	đà nẵng	44.0	150000.0
bình định	đà nẵng	44.0	140000.0
bình định	đà nẵng	44.0	130000.0
bình định	đà nẵng	44.0	120000.0
cần thơ	đà nẵng	39.0	570000.0
gia lai	đà nẵng	44.0	220000.0
gia lai	đà nẵng	44.0	200000.0
gia lai	đà nẵng	44.0	180000.0
gia lai	đà nẵng	44.0	170000.0
gia lai	đà nẵng	16.0	170000.0
gia lai	đà nẵng	40.0	180000.0
gia lai	đà nẵng	44.0	176000.0
gia lai	đà nẵng	44.0	160000.0
gia lai	đà nẵng	40.0	220000.0
hà nội	đà nẵng	41.0	350000.0
hà nội	đà nẵng	40.0	365000.0
hà nội	đà nẵng	39.0	400000.0
hà nội	đà nẵng	40.0	350000.0
hà nội	đà nẵng	40.0	320000.0
hà nội	đà nẵng	40.0	340000.0
hà nội	đà nẵng	40.0	380000.0
hà nội	đà nẵng	40.0	310000.0
hà tĩnh	đà nẵng	41.0	350000.0
hà tĩnh	đà nẵng	39.0	270000.0
hà tĩnh	đà nẵng	40.0	180000.0
hà tĩnh	đà nẵng	46.0	180000.0
hà tĩnh	đà nẵng	40.0	160000.0
hải dương	đà nẵng	39.0	430000.0
hải dương	đà nẵng	46.0	400000.0
hải dương	đà nẵng	46.0	350000.0
hải phòng	đà nẵng	39.0	430000.0
hải phòng	đà nẵng	40.0	410000.0
hải phòng	đà nẵng	40.0	400000.0
hải phòng	đà nẵng	46.0	325000.0
hòa bình	đà nẵng	46.0	400000.0
hưng yên	đà nẵng	39.0	430000.0
kon tum	đà nẵng	40.0	180000.0
lạng sơn	đà nẵng	39.0	490000.0
long an	đà nẵng	39.0	520000.0
nam định	đà nẵng	39.0	400000.0
nghệ an	đà nẵng	40.0	220000.0
nghệ an	đà nẵng	40.0	230000.0
nghệ an	đà nẵng	43.0	200000.0
nghệ an	đà nẵng	40.0	250000.0
nghệ an	đà nẵng	44.0	220000.0
nghệ an	đà nẵng	39.0	290000.0
nghệ an	đà nẵng	46.0	200000.0
nghệ an	đà nẵng	40.0	270000.0
khánh hòa	đà nẵng	46.0	220000.0
khánh hòa	đà nẵng	39.0	330000.0
khánh hòa	đà nẵng	45.0	220000.0
khánh hòa	đà nẵng	40.0	230000.0
khánh hòa	đà nẵng	41.0	225000.0
khánh hòa	đà nẵng	40.0	250000.0
ninh bình	đà nẵng	41.0	350000.0
ninh bình	đà nẵng	39.0	380000.0
ninh thuận	đà nẵng	46.0	250000.0
ninh thuận	đà nẵng	39.0	380000.0
ninh thuận	đà nẵng	45.0	260000.0
phú yên	đà nẵng	39.0	300000.0
phú yên	đà nẵng	40.0	200000.0
phú yên	đà nẵng	41.0	250000.0
quảng bình	đà nẵng	41.0	350000.0
quảng bình	đà nẵng	40.0	150000.0
quảng bình	đà nẵng	16.0	115000.0
quảng bình	đà nẵng	39.0	210000.0
quảng bình	đà nẵng	16.0	95000.0
quảng bình	đà nẵng	30.0	130000.0
quảng bình	đà nẵng	40.0	135000.0
quảng bình	đà nẵng	45.0	150000.0
quảng nam	đà nẵng	41.0	100000.0
quảng nam	đà nẵng	9.0	110000.0
quảng nam	đà nẵng	39.0	150000.0
quảng nam	đà nẵng	39.0	99000.0
quảng nam	đà nẵng	44.0	80000.0
quảng nam	đà nẵng	44.0	70000.0
quảng nam	đà nẵng	44.0	60000.0
quảng nam	đà nẵng	44.0	50000.0
quảng nam	đà nẵng	44.0	40000.0
quảng ngãi	đà nẵng	39.0	170000.0
quảng ngãi	đà nẵng	38.0	100000.0
quảng ngãi	đà nẵng	41.0	250000.0
quảng ngãi	đà nẵng	44.0	110000.0
quảng ngãi	đà nẵng	44.0	100000.0
quảng ngãi	đà nẵng	44.0	90000.0
quảng ngãi	đà nẵng	44.0	120000.0
quảng ninh	đà nẵng	40.0	500000.0
quảng ninh	đà nẵng	39.0	540000.0
quảng ninh	đà nẵng	39.0	510000.0
quảng ninh	đà nẵng	46.0	350000.0
quảng trị	đà nẵng	39.0	170000.0
quảng trị	đà nẵng	42.0	200000.0
quảng trị	đà nẵng	40.0	160000.0
sài gòn	đà nẵng	40.0	350000.0
sài gòn	đà nẵng	40.0	380000.0
sài gòn	đà nẵng	42.0	380000.0
sài gòn	đà nẵng	45.0	350000.0
sài gòn	đà nẵng	40.0	400000.0
sài gòn	đà nẵng	39.0	470000.0
sài gòn	đà nẵng	43.0	320000.0
sài gòn	đà nẵng	40.0	360000.0
sài gòn	đà nẵng	40.0	450000.0
sài gòn	đà nẵng	42.0	400000.0
sài gòn	đà nẵng	40.0	445000.0
sài gòn	đà nẵng	40.0	355000.0
sài gòn	đà nẵng	45.0	380000.0
thái bình	đà nẵng	39.0	400000.0
thái nguyên	đà nẵng	39.0	430000.0
thái nguyên	đà nẵng	40.0	400000.0
thanh hóa	đà nẵng	41.0	350000.0
thanh hóa	đà nẵng	39.0	350000.0
thanh hóa	đà nẵng	46.0	250000.0
thanh hóa	đà nẵng	40.0	320000.0
thanh hóa	đà nẵng	40.0	300000.0
thanh hóa	đà nẵng	40.0	270000.0
huế	đà nẵng	41.0	350000.0
huế	đà nẵng	9.0	140000.0
huế	đà nẵng	39.0	150000.0
huế	đà nẵng	29.0	180000.0
huế	đà nẵng	28.0	150000.0
huế	đà nẵng	35.0	90000.0
huế	đà nẵng	39.0	119000.0
tiền giang	đà nẵng	39.0	570000.0
vĩnh long	đà nẵng	39.0	570000.0
vũng tàu	đà nẵng	38.0	370000.0
vũng tàu	đà nẵng	39.0	450000.0
vũng tàu	đà nẵng	42.0	450000.0
vũng tàu	đà nẵng	40.0	415000.0
lâm đồng	đà nẵng	40.0	265000.0
lâm đồng	đà nẵng	41.0	250000.0
đắk lắk	đà nẵng	44.0	240000.0
đắk lắk	đà nẵng	44.0	224000.0
đắk lắk	đà nẵng	44.0	250000.0
đắk lắk	đà nẵng	40.0	300000.0
đắk lắk	đà nẵng	40.0	250000.0
đắk lắk	đà nẵng	40.0	280000.0
đắk lắk	đà nẵng	40.0	290000.0
đắk lắk	đà nẵng	46.0	280000.0
đắk lắk	đà nẵng	41.0	250000.0
đắk nông	đà nẵng	46.0	320000.0
đắk nông	đà nẵng	46.0	300000.0
đắk nông	đà nẵng	46.0	310000.0
đồng nai	đà nẵng	38.0	370000.0
đồng nai	đà nẵng	39.0	450000.0
đồng nai	đà nẵng	43.0	320000.0
an giang	sài gòn	16.0	90000.0
an giang	sài gòn	40.0	140000.0
an giang	sài gòn	16.0	145000.0
an giang	sài gòn	46.0	130000.0
an giang	sài gòn	46.0	120000.0
an giang	sài gòn	46.0	150000.0
an giang	sài gòn	46.0	140000.0
an giang	sài gòn	40.0	160000.0
an giang	sài gòn	16.0	125000.0
an giang	sài gòn	16.0	100000.0
an giang	sài gòn	16.0	105000.0
bắc giang	sài gòn	40.0	500000.0
bắc giang	sài gòn	45.0	450000.0
bắc giang	sài gòn	45.0	600000.0
bắc giang	sài gòn	39.0	810000.0
bắc giang	sài gòn	40.0	850000.0
bạc liêu	sài gòn	40.0	170000.0
bạc liêu	sài gòn	44.0	150000.0
bạc liêu	sài gòn	40.0	160000.0
bạc liêu	sài gòn	45.0	160000.0
bạc liêu	sài gòn	45.0	130000.0
bạc liêu	sài gòn	40.0	150000.0
bắc ninh	sài gòn	40.0	800000.0
bắc ninh	sài gòn	39.0	810000.0
bến tre	sài gòn	30.0	80000.0
bến tre	sài gòn	29.0	70000.0
bến tre	sài gòn	35.0	58000.0
bến tre	sài gòn	43.0	30000.0
bến tre	sài gòn	45.0	80000.0
bến tre	sài gòn	28.0	70000.0
bến tre	sài gòn	16.0	90000.0
bến tre	sài gòn	41.0	110000.0
bến tre	sài gòn	30.0	78000.0
bình dương	sài gòn	30.0	50000.0
bình phước	sài gòn	30.0	50000.0
bình phước	sài gòn	28.0	100000.0
bình phước	sài gòn	30.0	120000.0
bình phước	sài gòn	16.0	60000.0
bình phước	sài gòn	30.0	70000.0
bình phước	sài gòn	30.0	80000.0
bình phước	sài gòn	40.0	700000.0
bình phước	sài gòn	28.0	65000.0
bình phước	sài gòn	30.0	60000.0
bình thuận	sài gòn	30.0	100000.0
bình thuận	sài gòn	16.0	110000.0
bình thuận	sài gòn	40.0	120000.0
bình thuận	sài gòn	30.0	120000.0
bình thuận	sài gòn	29.0	120000.0
bình thuận	sài gòn	40.0	135000.0
bình thuận	sài gòn	40.0	170000.0
bình thuận	sài gòn	41.0	110000.0
bình thuận	sài gòn	40.0	93000.0
bình định	sài gòn	40.0	220000.0
bình định	sài gòn	40.0	270000.0
bình định	sài gòn	40.0	300000.0
bình định	sài gòn	40.0	230000.0
bình định	sài gòn	40.0	240000.0
bình định	sài gòn	42.0	380000.0
bình định	sài gòn	40.0	250000.0
bình định	sài gòn	40.0	260000.0
cà mau	sài gòn	9.0	180000.0
cà mau	sài gòn	40.0	180000.0
cà mau	sài gòn	45.0	180000.0
cà mau	sài gòn	35.0	158000.0
cà mau	sài gòn	30.0	140000.0
cà mau	sài gòn	40.0	200000.0
cà mau	sài gòn	30.0	150000.0
cần thơ	sài gòn	28.0	95000.0
cần thơ	sài gòn	29.0	95000.0
cần thơ	sài gòn	39.0	180000.0
cần thơ	sài gòn	40.0	110000.0
cần thơ	sài gòn	9.0	120000.0
cần thơ	sài gòn	42.0	150000.0
gia lai	sài gòn	40.0	240000.0
gia lai	sài gòn	41.0	220000.0
gia lai	sài gòn	46.0	250000.0
gia lai	sài gòn	40.0	220000.0
gia lai	sài gòn	41.0	110000.0
gia lai	sài gòn	40.0	280000.0
gia lai	sài gòn	40.0	230000.0
hà nam	sài gòn	40.0	750000.0
hà nội	sài gòn	40.0	950000.0
hà nội	sài gòn	40.0	800000.0
hà nội	sài gòn	40.0	900000.0
hà nội	sài gòn	40.0	850000.0
hà nội	sài gòn	39.0	750000.0
hà nội	sài gòn	40.0	750000.0
hà nội	sài gòn	45.0	700000.0
